startprofiel,startprofiel+extra,LF  startprofiel+extra,aangepast profiel,LF aangepast profiel ,regelpunt,kwartieren boven limiet,verlies aan energie,390 of 360A,profiel 360/390A afhankelijk van LF,verlies aan energie2,,startprofiel2,startprofiel2+extra,aangepast profiel2,profiel 360/390A2
127.597826087,191.3967391304,0.3643055556,191.3967391304,0.3643055556,507,0,0,390,191.3967391304,0,0,,,,
135.9065217391,203.8597826087,0.3635069444,203.8597826087,0.3635069444,507,0,0,390,203.8597826087,0,0,,,,
177.45,266.175,0.3652430556,266.175,0.3652430556,507,0,0,390,266.175,0,0,,,,
124.0369565217,186.0554347826,0.3647222222,186.0554347826,0.3647222222,507,0,0,390,186.0554347826,0,0,,,,
148.3695652174,222.5543478261,0.3656944444,222.5543478261,0.3656944444,507,0,0,390,222.5543478261,0,0,,,,
143.6217391304,215.4326086957,0.3664930556,215.4326086957,0.3664930556,507,0,0,390,215.4326086957,0,0,,,,
150.15,225.225,0.3677430556,225.225,0.3677430556,507,0,0,390,225.225,0,0,,,,
206.5304347826,309.7956521739,0.3200730364,309.7956521739,0.3200730364,507,0,0,390,309.7956521739,0,0,,,,
234.4239130435,351.6358695652,0.2859968354,351.6358695652,0.2859968354,507,0,0,390,351.6358695652,0,0,,,,
185.7586956522,278.6380434783,0.2891350211,278.6380434783,0.2891350211,507,0,0,390,278.6380434783,0,0,,,,
128.7847826087,193.177173913,0.289556962,193.177173913,0.289556962,507,0,0,390,193.177173913,0,0,,,,
105.0456521739,157.5684782609,0.2892668776,157.5684782609,0.2892668776,507,0,0,390,157.5684782609,0,0,,,,
93.7695652174,140.6543478261,0.2893987342,140.6543478261,0.2893987342,507,0,0,390,140.6543478261,0,0,,,,
81.3065217391,121.9597826087,0.2888976793,121.9597826087,0.2888976793,507,0,0,390,121.9597826087,0,0,,,,
79.5260869565,119.2891304348,0.2871308017,119.2891304348,0.2871308017,507,0,0,390,119.2891304348,0,0,,,,
68.8434782609,103.2652173913,0.2849683544,103.2652173913,0.2849683544,507,0,0,390,103.2652173913,0,0,,,,
65.8760869565,98.8141304348,0.2827795359,98.8141304348,0.2827795359,507,0,0,390,98.8141304348,0,0,,,,
74.7782608696,112.1673913043,0.2812763713,112.1673913043,0.2812763713,507,0,0,390,112.1673913043,0,0,,,,
78.3391304348,117.5086956522,0.2779799578,117.5086956522,0.2779799578,507,0,0,390,117.5086956522,0,0,,,,
78.9326086957,118.3989130435,0.2736814346,118.3989130435,0.2736814346,507,0,0,390,118.3989130435,0,0,,,,
68.8434782609,103.2652173913,0.2689873418,103.2652173913,0.2689873418,507,0,0,390,103.2652173913,0,0,,,,
58.1608695652,87.2413043478,0.264556962,87.2413043478,0.264556962,507,0,0,390,87.2413043478,0,0,,,,
66.4695652174,99.7043478261,0.2599947257,99.7043478261,0.2599947257,507,0,0,390,99.7043478261,0,0,,,,
54.0065217391,81.0097826087,0.2557225738,81.0097826087,0.2557225738,507,0,0,390,81.0097826087,0,0,,,,
46.2913043478,69.4369565217,0.2514504219,69.4369565217,0.2514504219,507,0,0,390,69.4369565217,0,0,,,,
46.8847826087,70.327173913,0.2487869198,70.327173913,0.2487869198,507,0,0,390,70.327173913,0,0,,,,
55.1934782609,82.7902173913,0.2469409283,82.7902173913,0.2469409283,507,0,0,390,82.7902173913,0,0,,,,
55.7869565217,83.6804347826,0.2454113924,83.6804347826,0.2454113924,507,0,0,390,83.6804347826,0,0,,,,
25.5195652174,38.2793478261,0.2426951477,38.2793478261,0.2426951477,507,0,0,390,38.2793478261,0,0,,,,
72.4043478261,108.6065217391,0.2426424051,108.6065217391,0.2426424051,507,0,0,390,108.6065217391,0,0,,,,
42.7304347826,64.0956521739,0.2418512658,64.0956521739,0.2418512658,507,0,0,390,64.0956521739,0,0,,,,
46.8847826087,70.327173913,0.241350211,70.327173913,0.241350211,507,0,0,390,70.327173913,0,0,,,,
30.2673913043,45.4010869565,0.2391086498,45.4010869565,0.2391086498,507,0,0,390,45.4010869565,0,0,,,,
29.0804347826,43.6206521739,0.2367879747,43.6206521739,0.2367879747,507,0,0,390,43.6206521739,0,0,,,,
23.1456521739,34.7184782609,0.2345727848,34.7184782609,0.2345727848,507,0,0,390,34.7184782609,0,0,,,,
38.5760869565,57.8641304348,0.2334388186,57.8641304348,0.2334388186,507,0,0,390,57.8641304348,0,0,,,,
46.2913043478,69.4369565217,0.2331487342,69.4369565217,0.2331487342,507,0,0,390,69.4369565217,0,0,,,,
18.397826087,27.5967391304,0.230564346,27.5967391304,0.230564346,507,0,0,390,27.5967391304,0,0,,,,
14.2434782609,21.3652173913,0.2284018987,21.3652173913,0.2284018987,507,0,0,390,21.3652173913,0,0,,,,
2.3739130435,3.5608695652,0.2260812236,3.5608695652,0.2260812236,507,0,0,390,3.5608695652,0,0,,,,
7.1217391304,10.6826086957,0.2231803797,10.6826086957,0.2231803797,507,0,0,390,10.6826086957,0,0,,,,
28.4869565217,42.7304347826,0.2221255274,42.7304347826,0.2221255274,507,0,0,390,42.7304347826,0,0,,,,
7.7152173913,11.572826087,0.2210970464,11.572826087,0.2210970464,507,0,0,390,11.572826087,0,0,,,,
32.047826087,48.0717391304,0.2213343882,48.0717391304,0.2213343882,507,0,0,390,48.0717391304,0,0,,,,
12.4630434783,18.6945652174,0.220806962,18.6945652174,0.220806962,507,0,0,390,18.6945652174,0,0,,,,
5.3413043478,8.0119565217,0.2198575949,8.0119565217,0.2198575949,507,0,0,390,8.0119565217,0,0,,,,
11.2760869565,16.9141304348,0.2192774262,16.9141304348,0.2192774262,507,0,0,390,16.9141304348,0,0,,,,
0,0,0.2187236287,0,0.2187236287,507,0,0,390,0,0,0,,,,
5.9347826087,8.902173913,0.2185654008,8.902173913,0.2185654008,507,0,0,390,8.902173913,0,0,,,,
9.4956521739,14.2434782609,0.2185390295,14.2434782609,0.2185390295,507,0,0,390,14.2434782609,0,0,,,,
5.9347826087,8.902173913,0.2186181435,8.902173913,0.2186181435,507,0,0,390,8.902173913,0,0,,,,
17.8043478261,26.7065217391,0.2193037975,26.7065217391,0.2193037975,507,0,0,390,26.7065217391,0,0,,,,
16.6173913043,24.9260869565,0.2200158228,24.9260869565,0.2200158228,507,0,0,390,24.9260869565,0,0,,,,
6.5282608696,9.7923913043,0.2201740506,9.7923913043,0.2201740506,507,0,0,390,9.7923913043,0,0,,,,
8.3086956522,12.4630434783,0.2204377637,12.4630434783,0.2204377637,507,0,0,390,12.4630434783,0,0,,,,
11.8695652174,17.8043478261,0.2209124473,17.8043478261,0.2209124473,507,0,0,390,17.8043478261,0,0,,,,
18.9913043478,28.4869565217,0.2216772152,28.4869565217,0.2216772152,507,0,0,390,28.4869565217,0,0,,,,
22.552173913,33.8282608696,0.2226793249,33.8282608696,0.2226793249,507,0,0,390,33.8282608696,0,0,,,,
22.552173913,33.8282608696,0.2236814346,33.8282608696,0.2236814346,507,0,0,390,33.8282608696,0,0,,,,
18.397826087,27.5967391304,0.2244725738,27.5967391304,0.2244725738,507,0,0,390,27.5967391304,0,0,,,,
8.3086956522,12.4630434783,0.2248154008,12.4630434783,0.2248154008,507,0,0,390,12.4630434783,0,0,,,,
3.5608695652,5.3413043478,0.2249208861,5.3413043478,0.2249208861,507,0,0,390,5.3413043478,0,0,,,,
5.9347826087,8.902173913,0.2251054852,8.902173913,0.2251054852,507,0,0,390,8.902173913,0,0,,,,
0.5934782609,0.8902173913,0.2250527426,0.8902173913,0.2250527426,507,0,0,390,0.8902173913,0,0,,,,
3.5608695652,5.3413043478,0.2250791139,5.3413043478,0.2250791139,507,0,0,390,5.3413043478,0,0,,,,
1.1869565217,1.7804347826,0.2251054852,1.7804347826,0.2251054852,507,0,0,390,1.7804347826,0,0,,,,
3.5608695652,5.3413043478,0.2252637131,5.3413043478,0.2252637131,507,0,0,390,5.3413043478,0,0,,,,
1.7804347826,2.6706521739,0.225342827,2.6706521739,0.225342827,507,0,0,390,2.6706521739,0,0,,,,
0,0,0.225342827,0,0.225342827,507,0,0,390,0,0,0,,,,
5.3413043478,8.0119565217,0.2255801688,8.0119565217,0.2255801688,507,0,0,390,8.0119565217,0,0,,,,
10.0891304348,15.1336956522,0.226028481,15.1336956522,0.226028481,507,0,0,390,15.1336956522,0,0,,,,
7.1217391304,10.6826086957,0.2263449367,10.6826086957,0.2263449367,507,0,0,390,10.6826086957,0,0,,,,
7.7152173913,11.572826087,0.2266877637,11.572826087,0.2266877637,507,0,0,390,11.572826087,0,0,,,,
1.1869565217,1.7804347826,0.2267405063,1.7804347826,0.2267405063,507,0,0,390,1.7804347826,0,0,,,,
0,0,0.2267405063,0,0.2267405063,507,0,0,390,0,0,0,,,,
0,0,0.2257911392,0,0.2257911392,507,0,0,390,0,0,0,,,,
0,0,0.2248681435,0,0.2248681435,507,0,0,390,0,0,0,,,,
0,0,0.2238660338,0,0.2238660338,507,0,0,390,0,0,0,,,,
0.5934782609,0.8902173913,0.2230485232,0.8902173913,0.2230485232,507,0,0,390,0.8902173913,0,0,,,,
0.5934782609,0.8902173913,0.2221255274,0.8902173913,0.2221255274,507,0,0,390,0.8902173913,0,0,,,,
6.5282608696,9.7923913043,0.2215189873,9.7923913043,0.2215189873,507,0,0,390,9.7923913043,0,0,,,,
11.2760869565,16.9141304348,0.2212816456,16.9141304348,0.2212816456,507,0,0,390,16.9141304348,0,0,,,,
21.3652173913,32.047826087,0.2210706751,32.047826087,0.2210706751,507,0,0,390,32.047826087,0,0,,,,
52.8195652174,79.2293478261,0.2223101266,79.2293478261,0.2223101266,507,0,0,390,79.2293478261,0,0,,,,
47.4782608696,71.2173913043,0.2228375527,71.2173913043,0.2228375527,507,0,0,390,71.2173913043,0,0,,,,
72.997826087,109.4967391304,0.2238132911,109.4967391304,0.2238132911,507,0,0,390,109.4967391304,0,0,,,,
54.0065217391,81.0097826087,0.223285865,81.0097826087,0.223285865,507,0,0,390,81.0097826087,0,0,,,,
55.7869565217,83.6804347826,0.2224156118,83.6804347826,0.2224156118,507,0,0,390,83.6804347826,0,0,,,,
90.2086956522,135.3130434783,0.2220727848,135.3130434783,0.2220727848,507,0,0,390,135.3130434783,0,0,,,,
78.3391304348,117.5086956522,0.2210706751,117.5086956522,0.2210706751,507,0,0,390,117.5086956522,0,0,,,,
35.6086956522,53.4130434783,0.21592827,53.4130434783,0.21592827,507,0,0,390,53.4130434783,0,0,,,,
42.1369565217,63.2054347826,0.2130801688,63.2054347826,0.2130801688,507,0,0,390,63.2054347826,0,0,,,,
39.1695652174,58.7543478261,0.2097310127,58.7543478261,0.2097310127,507,0,0,390,58.7543478261,0,0,,,,
26.7065217391,40.0597826087,0.2030063291,40.0597826087,0.2030063291,507,0,0,390,40.0597826087,0,0,,,,
27.3,40.95,0.197600211,40.95,0.197600211,507,0,0,390,40.95,0,0,,,,
32.6413043478,48.9619565217,0.1935390295,48.9619565217,0.1935390295,507,0,0,390,48.9619565217,0,0,,,,
35.0152173913,52.522826087,0.1894251055,52.522826087,0.1894251055,507,0,0,390,52.522826087,0,0,,,,
37.3891304348,56.0836956522,0.1850474684,56.0836956522,0.1850474684,507,0,0,390,56.0836956522,0,0,,,,
29.6739130435,44.5108695652,0.1784810127,44.5108695652,0.1784810127,507,0,0,390,44.5108695652,0,0,,,,
24.9260869565,37.3891304348,0.1740770042,37.3891304348,0.1740770042,507,0,0,390,37.3891304348,0,0,,,,
27.8934782609,41.8402173913,0.1687236287,41.8402173913,0.1687236287,507,0,0,390,41.8402173913,0,0,,,,
20.1782608696,30.2673913043,0.1632383966,30.2673913043,0.1632383966,507,0,0,390,30.2673913043,0,0,,,,
20.7717391304,31.1576086957,0.1574894515,31.1576086957,0.1574894515,507,0,0,390,31.1576086957,0,0,,,,
26.7065217391,40.0597826087,0.1494989451,40.0597826087,0.1494989451,507,0,0,390,40.0597826087,0,0,,,,
23.1456521739,34.7184782609,0.1768170927,34.7184782609,0.1768170927,507,0,0,390,34.7184782609,0,0,,,,
16.6173913043,24.9260869565,0.241359447,24.9260869565,0.241359447,507,0,0,390,24.9260869565,0,0,,,,
13.65,20.475,0.2844868173,20.475,0.2844868173,507,0,0,390,20.475,0,0,,,,
13.0565217391,19.5847826087,0.3084783755,19.5847826087,0.3084783755,507,0,0,390,19.5847826087,0,0,,,,
8.3086956522,12.4630434783,0.3107867325,12.4630434783,0.3107867325,507,0,0,390,12.4630434783,0,0,,,,
11.2760869565,16.9141304348,0.3027001096,16.9141304348,0.3027001096,507,0,0,390,16.9141304348,0,0,,,,
8.902173913,13.3532608696,0.2945449561,13.3532608696,0.2945449561,507,0,0,390,13.3532608696,0,0,,,,
19.5847826087,29.377173913,0.2888569079,29.377173913,0.2888569079,507,0,0,390,29.377173913,0,0,,,,
23.7391304348,35.6086956522,0.2839912281,35.6086956522,0.2839912281,507,0,0,390,35.6086956522,0,0,,,,
27.8934782609,41.8402173913,0.2785773026,41.8402173913,0.2785773026,507,0,0,390,41.8402173913,0,0,,,,
36.7956521739,55.1934782609,0.2737801535,55.1934782609,0.2737801535,507,0,0,390,55.1934782609,0,0,,,,
22.552173913,33.8282608696,0.2672697368,33.8282608696,0.2672697368,507,0,0,390,33.8282608696,0,0,,,,
24.9260869565,37.3891304348,0.2621984649,37.3891304348,0.2621984649,507,0,0,390,37.3891304348,0,0,,,,
29.0804347826,43.6206521739,0.2588404605,43.6206521739,0.2588404605,507,0,0,390,43.6206521739,0,0,,,,
28.4869565217,42.7304347826,0.2544544956,42.7304347826,0.2544544956,507,0,0,390,42.7304347826,0,0,,,,
40.3565217391,60.5347826087,0.2528782895,60.5347826087,0.2528782895,507,0,0,390,60.5347826087,0,0,,,,
36.7956521739,55.1934782609,0.2517817982,55.1934782609,0.2517817982,507,0,0,390,55.1934782609,0,0,,,,
23.7391304348,35.6086956522,0.2491091009,35.6086956522,0.2491091009,507,0,0,390,35.6086956522,0,0,,,,
27.3,40.95,0.2458881579,40.95,0.2458881579,507,0,0,390,40.95,0,0,,,,
21.3652173913,32.047826087,0.2419133772,32.047826087,0.2419133772,507,0,0,390,32.047826087,0,0,,,,
28.4869565217,42.7304347826,0.2422560307,42.7304347826,0.2422560307,507,0,0,390,42.7304347826,0,0,,,,
31.4543478261,47.1815217391,0.2375274123,47.1815217391,0.2375274123,507,0,0,390,47.1815217391,0,0,,,,
18.397826087,27.5967391304,0.2347176535,27.5967391304,0.2347176535,507,0,0,390,27.5967391304,0,0,,,,
11.2760869565,16.9141304348,0.2306058114,16.9141304348,0.2306058114,507,0,0,390,16.9141304348,0,0,,,,
11.8695652174,17.8043478261,0.2284813596,17.8043478261,0.2284813596,507,0,0,390,17.8043478261,0,0,,,,
23.1456521739,34.7184782609,0.2277960526,34.7184782609,0.2277960526,507,0,0,390,34.7184782609,0,0,,,,
15.4304347826,23.1456521739,0.2269051535,23.1456521739,0.2269051535,507,0,0,390,23.1456521739,0,0,,,,
29.0804347826,43.6206521739,0.2258086623,43.6206521739,0.2258086623,507,0,0,390,43.6206521739,0,0,,,,
21.9586956522,32.9380434783,0.2229989035,32.9380434783,0.2229989035,507,0,0,390,32.9380434783,0,0,,,,
16.0239130435,24.0358695652,0.2227247807,24.0358695652,0.2227247807,507,0,0,390,24.0358695652,0,0,,,,
14.8369565217,22.2554347826,0.2227933114,22.2554347826,0.2227933114,507,0,0,390,22.2554347826,0,0,,,,
14.2434782609,21.3652173913,0.2241639254,21.3652173913,0.2241639254,507,0,0,390,21.3652173913,0,0,,,,
17.8043478261,26.7065217391,0.2253974781,26.7065217391,0.2253974781,507,0,0,390,26.7065217391,0,0,,,,
20.7717391304,31.1576086957,0.2245065789,31.1576086957,0.2245065789,507,0,0,390,31.1576086957,0,0,,,,
19.5847826087,29.377173913,0.225877193,29.377173913,0.225877193,507,0,0,390,29.377173913,0,0,,,,
28.4869565217,42.7304347826,0.2254660088,42.7304347826,0.2254660088,507,0,0,390,42.7304347826,0,0,,,,
24.3326086957,36.4989130435,0.2268366228,36.4989130435,0.2268366228,507,0,0,390,36.4989130435,0,0,,,,
21.3652173913,32.047826087,0.2286869518,32.047826087,0.2286869518,507,0,0,390,32.047826087,0,0,,,,
17.8043478261,26.7065217391,0.2294407895,26.7065217391,0.2294407895,507,0,0,390,26.7065217391,0,0,,,,
18.9913043478,28.4869565217,0.2316337719,28.4869565217,0.2316337719,507,0,0,390,28.4869565217,0,0,,,,
19.5847826087,29.377173913,0.2332099781,29.377173913,0.2332099781,507,0,0,390,29.377173913,0,0,,,,
23.1456521739,34.7184782609,0.2347861842,34.7184782609,0.2347861842,507,0,0,390,34.7184782609,0,0,,,,
17.2108695652,25.8163043478,0.2360882675,25.8163043478,0.2360882675,507,0,0,390,25.8163043478,0,0,,,,
19.5847826087,29.377173913,0.2362938596,29.377173913,0.2362938596,507,0,0,390,29.377173913,0,0,,,,
16.6173913043,24.9260869565,0.2362938596,24.9260869565,0.2362938596,507,0,0,390,24.9260869565,0,0,,,,
13.65,20.475,0.2371162281,20.475,0.2371162281,507,0,0,390,20.475,0,0,,,,
14.8369565217,22.2554347826,0.2378700658,22.2554347826,0.2378700658,507,0,0,390,22.2554347826,0,0,,,,
19.5847826087,29.377173913,0.2387609649,29.377173913,0.2387609649,507,0,0,390,29.377173913,0,0,,,,
23.7391304348,35.6086956522,0.2393092105,35.6086956522,0.2393092105,507,0,0,390,35.6086956522,0,0,,,,
17.2108695652,25.8163043478,0.2386924342,25.8163043478,0.2386924342,507,0,0,390,25.8163043478,0,0,,,,
17.8043478261,26.7065217391,0.2381441886,26.7065217391,0.2381441886,507,0,0,390,26.7065217391,0,0,,,,
14.2434782609,21.3652173913,0.2376644737,21.3652173913,0.2376644737,507,0,0,390,21.3652173913,0,0,,,,
13.65,20.475,0.23828125,20.475,0.23828125,507,0,0,390,20.475,0,0,,,,
26.7065217391,40.0597826087,0.2409539474,40.0597826087,0.2409539474,507,0,0,390,40.0597826087,0,0,,,,
42.7304347826,64.0956521739,0.2452028509,64.0956521739,0.2452028509,507,0,0,390,64.0956521739,0,0,,,,
23.7391304348,35.6086956522,0.2478755482,35.6086956522,0.2478755482,507,0,0,390,35.6086956522,0,0,,,,
0,0,0.247464364,0,0.247464364,507,0,0,390,0,0,0,,,,
0,0,0.2473273026,0,0.2473273026,507,0,0,390,0,0,0,,,,
0,0,0.2469161184,0,0.2469161184,507,0,0,390,0,0,0,,,,
0,0,0.2467105263,0,0.2467105263,507,0,0,390,0,0,0,,,,
10.0891304348,15.1336956522,0.2478755482,15.1336956522,0.2478755482,507,0,0,390,15.1336956522,0,0,,,,
10.0891304348,15.1336956522,0.2484237939,15.1336956522,0.2484237939,507,0,0,390,15.1336956522,0,0,,,,
50.4456521739,75.6684782609,0.2530838816,75.6684782609,0.2530838816,507,0,0,390,75.6684782609,0,0,,,,
78.3391304348,117.5086956522,0.2613075658,117.5086956522,0.2613075658,507,0,0,390,117.5086956522,0,0,,,,
65.8760869565,98.8141304348,0.2680235746,98.8141304348,0.2680235746,507,0,0,390,98.8141304348,0,0,,,,
48.0717391304,72.1076086957,0.2734375,72.1076086957,0.2734375,507,0,0,390,72.1076086957,0,0,,,,
52.8195652174,79.2293478261,0.2795367325,79.2293478261,0.2795367325,507,0,0,390,79.2293478261,0,0,,,,
29.6739130435,44.5108695652,0.2829632675,44.5108695652,0.2829632675,507,0,0,390,44.5108695652,0,0,,,,
30.8608695652,46.2913043478,0.286526864,46.2913043478,0.286526864,507,0,0,390,46.2913043478,0,0,,,,
29.6739130435,44.5108695652,0.2899533991,44.5108695652,0.2899533991,507,0,0,390,44.5108695652,0,0,,,,
14.2434782609,21.3652173913,0.2915296053,21.3652173913,0.2915296053,507,0,0,390,21.3652173913,0,0,,,,
13.0565217391,19.5847826087,0.29296875,19.5847826087,0.29296875,507,0,0,390,19.5847826087,0,0,,,,
12.4630434783,18.6945652174,0.293654057,18.6945652174,0.293654057,507,0,0,390,18.6945652174,0,0,,,,
15.4304347826,23.1456521739,0.2941337719,23.1456521739,0.2941337719,507,0,0,390,23.1456521739,0,0,,,,
13.0565217391,19.5847826087,0.2931743421,19.5847826087,0.2931743421,507,0,0,390,19.5847826087,0,0,,,,
5.3413043478,8.0119565217,0.287691886,8.0119565217,0.287691886,507,0,0,390,8.0119565217,0,0,,,,
7.1217391304,10.6826086957,0.2830317982,10.6826086957,0.2830317982,507,0,0,390,10.6826086957,0,0,,,,
11.2760869565,16.9141304348,0.2759046053,16.9141304348,0.2759046053,507,0,0,390,16.9141304348,0,0,,,,
12.4630434783,18.6945652174,0.2711074561,18.6945652174,0.2711074561,507,0,0,390,18.6945652174,0,0,,,,
8.3086956522,12.4630434783,0.265625,12.4630434783,0.265625,507,0,0,390,12.4630434783,0,0,,,,
6.5282608696,9.7923913043,0.2947443182,9.7923913043,0.2947443182,507,0,0,390,9.7923913043,0,0,,,,
6.5282608696,9.7923913043,0.2851957071,9.7923913043,0.2851957071,507,0,0,390,9.7923913043,0,0,,,,
1.7804347826,2.6706521739,0.280697601,2.6706521739,0.280697601,507,0,0,390,2.6706521739,0,0,,,,
1.1869565217,1.7804347826,0.2752525253,1.7804347826,0.2752525253,507,0,0,390,1.7804347826,0,0,,,,
1.7804347826,2.6706521739,0.2702809343,2.6706521739,0.2702809343,507,0,0,390,2.6706521739,0,0,,,,
0,0,0.266729798,0,0.266729798,507,0,0,390,0,0,0,,,,
0,0,0.2630997475,0,0.2630997475,507,0,0,390,0,0,0,,,,
1.7804347826,2.6706521739,0.2589962121,2.6706521739,0.2589962121,507,0,0,390,2.6706521739,0,0,,,,
4.747826087,7.1217391304,0.2549715909,7.1217391304,0.2549715909,507,0,0,390,7.1217391304,0,0,,,,
9.4956521739,14.2434782609,0.2512626263,14.2434782609,0.2512626263,507,0,0,390,14.2434782609,0,0,,,,
13.65,20.475,0.2491319444,20.475,0.2491319444,507,0,0,390,20.475,0,0,,,,
13.65,20.475,0.2476325758,20.475,0.2476325758,507,0,0,390,20.475,0,0,,,,
21.9586956522,32.9380434783,0.2468434343,32.9380434783,0.2468434343,507,0,0,390,32.9380434783,0,0,,,,
33.8282608696,50.7423913043,0.2486584596,50.7423913043,0.2486584596,507,0,0,390,50.7423913043,0,0,,,,
36.202173913,54.3032608696,0.2507102273,54.3032608696,0.2507102273,507,0,0,390,54.3032608696,0,0,,,,
36.202173913,54.3032608696,0.2519728535,54.3032608696,0.2519728535,507,0,0,390,54.3032608696,0,0,,,,
30.2673913043,45.4010869565,0.2529198232,45.4010869565,0.2529198232,507,0,0,390,45.4010869565,0,0,,,,
26.1130434783,39.1695652174,0.2541824495,39.1695652174,0.2541824495,507,0,0,390,39.1695652174,0,0,,,,
24.3326086957,36.4989130435,0.255602904,36.4989130435,0.255602904,507,0,0,390,36.4989130435,0,0,,,,
26.7065217391,40.0597826087,0.2574179293,40.0597826087,0.2574179293,507,0,0,390,40.0597826087,0,0,,,,
29.6739130435,44.5108695652,0.2602588384,44.5108695652,0.2602588384,507,0,0,390,44.5108695652,0,0,,,,
35.6086956522,53.4130434783,0.2634943182,53.4130434783,0.2634943182,507,0,0,390,53.4130434783,0,0,,,,
36.7956521739,55.1934782609,0.2672032828,55.1934782609,0.2672032828,507,0,0,390,55.1934782609,0,0,,,,
48.0717391304,72.1076086957,0.2709911616,72.1076086957,0.2709911616,507,0,0,390,72.1076086957,0,0,,,,
42.7304347826,64.0956521739,0.2735164141,64.0956521739,0.2735164141,507,0,0,390,64.0956521739,0,0,,,,
27.8934782609,41.8402173913,0.2735164141,41.8402173913,0.2735164141,507,0,0,390,41.8402173913,0,0,,,,
20.7717391304,31.1576086957,0.2713857323,31.1576086957,0.2713857323,507,0,0,390,31.1576086957,0,0,,,,
18.397826087,27.5967391304,0.2708333333,27.5967391304,0.2708333333,507,0,0,390,27.5967391304,0,0,,,,
